ID,Prediction
468,0.0
469,0.4
470,0.61
471,0.45
472,0.17
473,0.16
474,0.02
475,0.68
476,0.0
477,0.44
478,0.08
479,0.76
480,0.06
481,0.91
482,0.03
483,0.03
484,0.7
485,0.0
486,0.08
487,0.66
488,0.53
489,0.58
490,0.15
491,0.0
492,0.0
493,0.0
494,0.01
495,0.27
496,0.0
497,0.14
498,0.82
499,0.57
500,0.14
501,0.55
502,0.04
503,0.99
504,0.0
505,0.03
506,0.63
507,0.01
508,0.01
509,0.05
510,0.07
511,0.11
512,0.64
513,0.6
514,0.09
515,0.03
516,0.8
517,0.02
518,0.14
519,0.76
520,0.19
521,0.0
522,0.03
523,0.3
524,0.0
525,0.9
526,0.69
527,0.0
528,0.15
529,0.06
530,0.59
531,0.0
532,0.57
533,0.0
534,0.0
535,0.26
536,0.0
537,0.56
538,0.03
539,0.0
540,0.97
541,0.0
542,0.83
543,0.02
544,0.0
545,0.17
546,0.08
547,0.91
548,0.48
549,0.0
550,0.1
551,0.98
552,0.97
553,0.01
554,0.0
555,0.57
556,0.0
557,0.01
558,0.45
559,0.22
560,0.67
561,0.08
562,0.81
563,0.76
564,0.02
565,0.82
566,0.02
567,0.6
568,0.92
569,0.02
570,0.06
571,0.0
572,0.37
573,0.15
574,0.43
575,0.13
576,0.21
577,0.01
578,0.01
579,0.08
580,0.0
581,0.01
582,0.09
583,0.42
584,0.64
585,0.69
586,0.05
587,0.74
588,0.67
589,0.0
590,0.02
591,0.21
592,0.0
593,0.0
594,0.0
595,0.89
596,0.01
597,0.3
598,0.13
599,0.0
600,0.05
601,0.38
602,0.01
603,0.0
604,0.56
605,0.0
606,0.79
607,0.18
608,0.0
609,0.02
610,0.1
611,0.29
612,0.26
613,0.0
614,0.02
615,0.65
616,0.06
617,0.0
618,0.0
619,0.54
620,0.01
621,0.13
622,0.46
623,0.72
624,0.94
625,0.01
626,0.0
627,0.34
628,0.76
629,0.42
630,0.08
631,0.04
632,0.68
633,0.03
634,0.02
635,0.06
636,0.03
637,0.01
638,0.31
639,0.26
640,0.98
641,0.32
642,0.0
643,0.07
644,0.0
645,1.0
646,0.43
647,0.93
648,0.02
649,0.71
650,0.0
651,0.21
652,0.03
653,0.24
654,0.4
655,0.02
656,0.54
657,0.63
658,0.01
659,0.62
660,0.96
661,0.14
662,0.04
663,0.09
664,0.55
665,0.62
666,0.03
667,0.01
668,0.25
669,0.03
670,0.0
671,0.0
672,0.02
673,0.0
674,0.32
675,0.01
676,0.24
677,0.0
678,0.01
679,0.0
680,0.07
681,0.24
682,0.07
683,0.0
684,0.32
685,0.01
686,0.02
687,0.49
688,0.22
689,0.61
690,0.0
691,0.0
692,0.05
693,0.35
694,0.38
695,0.99
696,0.5
697,0.13
698,0.05
699,0.0
700,0.1
701,0.06
702,0.25
703,0.36
704,0.04
705,0.0
706,0.35666666666666663
707,0.08
708,0.08
709,0.02
710,0.2
711,0.01
712,0.16
713,0.02
714,0.02
715,0.0
716,0.58
717,0.11
718,0.14
719,0.14
720,0.96
721,0.46
722,0.05
723,0.11
724,0.05
725,0.01
726,0.32
727,0.03
728,0.71
729,0.17
730,0.03
731,0.03
732,0.04
733,0.01
734,0.87
735,0.98
736,0.06
737,0.02
738,0.95
739,0.04
740,0.52
741,0.13
742,0.39
743,0.0
744,0.0
745,0.0
746,0.1
747,0.0
748,0.0
749,0.0
750,0.45
751,0.34
752,0.04
753,0.36
754,0.0
755,0.0
756,0.03
757,0.0
758,0.06
759,0.62
760,0.0
761,0.38
762,0.47
763,0.01
764,0.47
765,0.4
766,0.13
767,0.6
768,0.02
769,0.05
770,0.05
771,0.76
772,0.42
773,0.02
774,0.07
775,0.0
776,0.63
777,0.01
778,0.63
779,0.17
780,0.0
781,0.25
782,0.75
783,0.25
784,0.38
785,0.59
786,0.5
787,0.34
788,0.07
789,0.61
790,0.0
791,0.23
792,0.0
793,0.91
794,0.0
795,0.0
796,0.18
797,0.67
798,0.34
799,0.0
800,0.06
801,0.93
802,0.0
803,0.3
804,0.24
805,0.51
806,0.63
807,0.01
808,0.72
809,0.01
810,0.19
811,0.11
812,0.0
813,0.0
814,0.02
815,0.01
816,0.0
817,0.1
818,0.0
819,0.0
820,0.01
821,0.69
822,0.0
823,0.19
824,0.0
825,0.0
826,0.0
827,0.0
828,0.38
829,0.9
830,0.12
831,0.63
832,0.01
833,0.35
834,0.11
835,0.0
836,0.92
837,0.0
838,0.71
839,0.89
840,0.88
841,0.0
842,0.08
843,0.04
844,0.09
845,0.42
846,0.5
847,0.11
848,0.01
849,0.63
850,0.95
851,0.66
852,0.0
853,0.0
854,0.2
855,0.2
856,0.0
857,0.0
858,0.16
859,0.03
860,0.0
861,0.0
862,0.0
863,0.02
864,0.04
865,0.16
866,0.81
867,0.16
868,0.1
869,0.01
870,0.05
871,0.67
872,0.0
873,0.99
874,0.21
875,0.0
876,0.09
877,0.0
878,0.01
879,0.01
880,0.03
881,0.02
882,0.04
883,0.35
884,0.0
885,0.0
886,0.01
887,0.22
888,0.03
889,0.29
890,0.25
891,0.07
892,0.68
893,0.02
894,0.02
895,0.88
896,0.0
897,0.52
898,0.0
899,0.08
900,0.01
901,0.06
902,0.65
903,0.35
904,0.13
905,0.24
906,0.3
907,0.61
908,0.65
909,0.82
910,0.46
911,0.0
912,0.0
913,0.12
914,0.0
915,0.01
916,0.25
917,0.35
918,0.02
919,0.0
920,0.0
921,0.0
922,0.34
923,0.0
924,0.01
925,1.0
926,0.25
927,0.17
928,0.59
929,0.0
930,0.8
931,0.0
932,0.08
933,0.04
934,0.03
935,0.08
936,0.06
937,0.11
938,0.43
939,0.01
940,0.59
941,0.0
942,0.63
943,0.0
944,0.0
945,0.02
946,0.08
947,0.01
948,0.6
949,0.71
950,0.04
951,0.05
952,0.06
953,0.0
954,0.0
955,0.03
956,0.67
957,0.0
958,0.47
959,0.17
960,0.89
961,0.23
962,0.74
963,0.36
964,0.0
965,0.97
966,0.89
967,0.0
968,0.46
969,0.02
970,0.0
971,0.28
972,0.0
973,0.25
974,0.92
975,0.06
976,0.01
977,0.0
978,0.96
979,0.0
980,0.18
981,0.0
982,0.07
983,0.11
984,0.12
985,0.0
986,0.43
987,0.99
988,0.03
989,0.31
990,0.03
991,0.15
992,0.0
993,0.86
994,0.77
995,0.76
996,0.0
997,0.06
998,0.0
999,0.31
1000,0.02
1001,0.39
1002,0.43
1003,0.02
1004,0.77
1005,0.01
1006,0.13
1007,0.25
1008,0.08
1009,0.03
1010,0.85
1011,0.44
1012,0.23
1013,0.01
1014,0.03
1015,0.89
1016,0.85
1017,0.04
1018,0.9
1019,0.03
1020,0.09
1021,0.59
1022,0.36
1023,0.02
1024,0.31
1025,0.0
1026,0.01
1027,0.44
1028,0.0
1029,0.0
1030,0.11
1031,0.24
1032,0.0
1033,0.01
1034,0.0
1035,0.0
1036,0.07
1037,0.07
1038,0.66
1039,0.01
1040,0.08
1041,0.19
1042,0.91
1043,0.0
1044,0.61
1045,0.94
1046,0.47
1047,1.0
1048,0.0
1049,0.0
1050,0.27
1051,0.04
1052,0.95
1053,0.16
1054,0.6
1055,0.41
1056,0.98
1057,0.02
1058,0.31
1059,0.39
1060,0.04
1061,0.64
1062,0.08
1063,0.18
1064,0.01
1065,0.02
1066,0.0
1067,0.03
1068,0.38
1069,0.08
1070,0.0
1071,0.0
1072,0.0
1073,0.07
1074,0.52
1075,0.02
1076,0.1
1077,0.0
1078,0.04
1079,0.0
1080,0.02
1081,0.01
1082,0.01
1083,0.62
1084,0.16
1085,0.0
1086,0.0
1087,0.49
1088,0.07
1089,0.0
1090,0.02
1091,0.0
1092,0.2
1093,0.3
1094,0.18
1095,0.0
1096,0.24
1097,0.01
1098,0.0
1099,0.49
1100,0.01
1101,0.91
1102,0.96
1103,0.21
1104,0.0
1105,0.2
1106,0.0
1107,0.07
1108,0.34
1109,0.23
1110,0.14
1111,0.99
1112,0.21
1113,0.03
1114,0.89
1115,0.52
1116,0.0
1117,0.04
1118,0.29
1119,0.0
1120,0.0
1121,0.21
1122,0.04
1123,0.0
1124,0.11
1125,0.85
1126,0.39
1127,0.0
1128,0.1
1129,0.0
1130,0.04
1131,0.01
1132,0.0
1133,0.0
1134,0.57
1135,0.0
1136,0.89
1137,0.01
1138,0.0
1139,0.16
1140,0.53
1141,0.23
1142,0.01
1143,0.0
1144,0.26
1145,0.01
1146,0.03
1147,0.0
1148,0.0
1149,0.0
1150,0.06
1151,0.23
1152,0.0
1153,0.02
1154,0.03
1155,0.47
1156,0.07
1157,0.78
1158,0.19
1159,0.1
1160,0.0
1161,0.0
1162,0.02
1163,0.03
1164,0.47
1165,0.25
1166,0.15
1167,0.05
1168,0.12
1169,0.03
1170,0.22
1171,0.68
1172,0.02
1173,0.0
1174,0.86
1175,0.1
1176,0.0
1177,0.32
1178,0.11
1179,0.1
1180,0.01
1181,0.01
1182,0.03
1183,0.53
1184,0.56
1185,0.04
1186,0.45
1187,0.75
1188,0.0
1189,0.0
1190,0.98
1191,0.0
1192,0.0
1193,0.06
1194,0.07
1195,0.0
1196,0.13
1197,0.09
1198,0.97
1199,0.01
1200,0.03
1201,0.96
1202,0.11
1203,0.01
1204,0.01
1205,0.01
1206,0.0
1207,0.03
1208,0.27
1209,0.77
1210,0.18
1211,0.08
1212,0.26
1213,0.08
1214,0.01
1215,0.65
1216,0.93
1217,0.7
1218,0.63
1219,0.0
1220,0.0
1221,0.11
1222,0.18
1223,0.17
1224,0.33
1225,0.5
1226,0.63
1227,0.76
1228,0.3
1229,0.0
1230,0.21
1231,0.91
1232,0.07
1233,0.01
1234,0.05
1235,0.27
1236,0.05
1237,0.85
1238,0.0
1239,0.28
1240,0.15
1241,0.21
1242,0.0
1243,0.28
1244,0.04
1245,0.0
1246,0.48
1247,0.0
1248,0.0
1249,0.0
1250,0.17
1251,0.0
1252,0.08
1253,0.15
1254,0.0
1255,0.0
1256,0.08
1257,0.01
1258,0.0
1259,0.09
1260,0.225
1261,0.16
1262,0.03
1263,0.0
1264,0.37
1265,0.7
1266,0.44
1267,0.44
1268,0.47
1269,0.1
1270,0.03
1271,0.86
1272,0.79
1273,0.03
1274,0.0
1275,0.99
1276,0.25
1277,0.0
1278,0.73
1279,0.23
1280,1.0
1281,0.04
1282,0.06
1283,0.61
1284,0.02
1285,0.2
1286,0.97
1287,0.21
1288,0.76
1289,0.33
1290,0.0
1291,0.12
1292,0.96
1293,0.05
1294,0.01
1295,0.85
1296,0.0
1297,0.0
1298,0.52
1299,0.0
1300,0.0
1301,0.59
1302,0.03
1303,0.0
1304,0.04
1305,0.08
1306,0.41
1307,0.63
1308,0.3
1309,0.65
1310,0.03
1311,0.0
1312,1.0
1313,0.08
1314,0.0
1315,0.22
1316,0.17
1317,0.0
1318,0.03
1319,0.24
1320,0.63
1321,0.99
1322,0.04
1323,0.0
1324,0.0
1325,0.01
1326,0.69
1327,0.05
1328,0.31
1329,0.05
1330,0.37
1331,0.09
1332,0.01
1333,0.23
1334,0.3
1335,0.63
1336,0.02
1337,0.04
1338,0.24
1339,0.0
1340,0.2
1341,0.0
1342,0.46
1343,0.01
1344,0.29
1345,0.81
1346,0.07
1347,0.23
1348,0.01
1349,0.36
1350,0.25
1351,0.03
1352,0.0
1353,0.26
1354,0.19
1355,0.03
1356,0.12
1357,0.33
1358,0.55
1359,0.0
1360,0.01
1361,0.0
1362,0.78
1363,0.67
1364,0.0
1365,0.0
1366,0.12
1367,0.0
1368,0.0
1369,0.0
1370,0.57
1371,1.0
1372,0.76
1373,0.27
1374,0.15
1375,0.0
1376,0.14
1377,0.35
1378,0.14
1379,0.1
1380,0.0
1381,0.45
1382,0.0
1383,0.21
1384,0.04
1385,0.0
1386,0.0
1387,0.0
1388,0.74
1389,0.57
1390,0.09
1391,0.06
1392,0.0
1393,0.0
1394,0.0
1395,0.5
1396,0.57
1397,0.0
1398,0.04
1399,0.01
1400,0.28
1401,0.54
1402,0.28
1403,0.06
1404,0.6
1405,0.11
1406,0.0
1407,0.02
1408,0.32
1409,0.1
1410,0.03
1411,0.68
1412,0.01
1413,0.0
1414,0.65
1415,0.0
1416,0.0
1417,0.67
1418,0.17
1419,1.0
1420,0.0
1421,0.14
1422,0.01
1423,0.37
1424,0.22
1425,0.23
1426,0.45
1427,0.14
1428,0.19
1429,0.04
1430,0.7
1431,0.0
1432,0.4
1433,0.0
1434,0.16
1435,0.07
1436,0.02
1437,0.0
1438,0.0
1439,0.59
1440,0.14
1441,0.0
1442,0.0
1443,0.0
1444,0.78
1445,0.23
1446,0.0
1447,0.03
1448,0.53
1449,0.71
1450,0.0
1451,0.74
1452,0.99
1453,0.15
1454,0.03
1455,0.98
1456,0.09
1457,0.16
1458,0.47
1459,0.0
1460,0.86
1461,0.03
1462,0.0
1463,0.0
1464,0.98
1465,0.03
1466,0.07
1467,0.03
1468,0.99
1469,0.06
1470,0.22
1471,0.59
1472,0.16
1473,0.91
1474,0.05
1475,0.0
1476,0.61
1477,0.49
1478,0.03
1479,0.4
1480,0.02
1481,0.12
1482,0.03
1483,0.65
1484,0.33
1485,0.26
1486,0.01
1487,0.0
1488,0.23
1489,0.12
1490,0.0
1491,0.01
1492,0.0
1493,0.0
1494,0.0
1495,0.52
1496,0.13
1497,0.76
1498,0.56
1499,0.0
1500,0.01
1501,0.58
1502,0.04
1503,0.02
1504,0.0
1505,0.76
1506,0.05
1507,0.0
1508,0.03
1509,0.34
1510,0.02
1511,0.34
1512,0.08
1513,0.0
1514,0.58
1515,0.0
1516,0.0
1517,0.0
1518,0.55
1519,0.4
1520,0.02
1521,0.19
1522,0.0
1523,0.56
1524,0.92
1525,0.0
1526,0.67
1527,0.02
1528,0.04
1529,0.0
1530,0.0
1531,0.0
1532,0.09
1533,0.89
1534,0.0
1535,0.86
1536,0.58
1537,0.96
1538,0.03
1539,0.01
1540,0.36
1541,0.14
1542,0.13
1543,0.31
1544,0.61
1545,0.34
1546,0.0
1547,0.12
1548,0.32
1549,0.0
1550,0.06
1551,0.01
1552,0.0
1553,0.01
1554,0.16
1555,0.46
1556,0.0
1557,0.0
1558,0.65
1559,0.12
1560,0.53
1561,0.93
1562,0.01
1563,0.14
1564,0.02
1565,0.05
1566,0.0
1567,0.02
1568,0.14
1569,0.51
1570,0.0
1571,0.07
1572,0.78
1573,0.15
1574,0.8
1575,0.11
1576,0.06
1577,0.0
1578,0.0
1579,0.23
1580,0.8
1581,0.01
1582,0.16
1583,0.3
1584,0.38
1585,0.66
1586,0.06
1587,0.51
1588,0.31
1589,0.19
1590,0.06
1591,0.06
1592,0.0
1593,0.0
1594,0.02
1595,0.0
1596,0.86
1597,0.11
1598,0.09
1599,0.86
1600,0.0
1601,0.02
1602,0.0
1603,0.33
1604,0.0
1605,0.02
1606,0.99
1607,0.0
1608,0.03
1609,0.08
1610,0.13
1611,0.0
1612,0.0
1613,0.07
1614,0.0
1615,0.0
1616,0.06
1617,0.0
1618,0.78
1619,0.34
1620,0.0
1621,1.0
1622,0.7671428571428572
1623,0.62
1624,0.0
1625,0.01
1626,0.59
1627,0.41
1628,0.14
1629,0.13
1630,0.69
1631,0.02
1632,0.43
1633,0.17
1634,0.07
1635,0.0
1636,0.0
1637,0.82
1638,0.11
1639,0.06
1640,0.06
1641,0.27
1642,0.62
1643,0.01
1644,0.0
1645,0.31
1646,0.03
1647,0.8
1648,0.07
1649,0.03
1650,0.08
1651,0.0
1652,0.0
1653,0.0
1654,0.45
1655,0.0
1656,0.0
1657,0.0
1658,0.67
1659,0.04
1660,0.71
1661,0.05
1662,0.0
1663,0.37
1664,0.33
1665,0.1
1666,0.52
1667,0.0
1668,0.23
1669,0.01
1670,0.0
1671,0.0
1672,0.0
1673,0.78
1674,0.0
1675,0.1
1676,0.01
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.01
1682,0.12
1683,0.03
1684,0.57
1685,0.46
1686,0.0
1687,0.8
1688,0.46
1689,0.59
1690,0.29
1691,0.04
1692,0.23
1693,0.02
1694,0.0
1695,0.04
1696,0.18
1697,0.09
1698,0.05
1699,0.46
1700,0.0
1701,0.3
1702,0.02
1703,0.0
1704,0.0
1705,0.58
1706,0.0
1707,0.0
1708,0.02
1709,0.01
1710,0.01
1711,0.05
1712,0.03
1713,0.99
1714,0.0
1715,0.0
1716,0.01
1717,0.78
1718,0.32
1719,0.0
1720,0.11
1721,0.0
1722,0.2
1723,0.0
1724,0.0
1725,0.0
1726,0.16
1727,0.13
1728,0.39
1729,0.61
1730,0.01
1731,0.82
1732,0.74
1733,0.04
1734,0.07
1735,0.0
1736,0.88
1737,0.17
1738,0.0
1739,0.22
1740,0.56
1741,0.28
1742,0.03
1743,0.0
1744,0.0
1745,0.12
1746,0.39
1747,0.05
1748,0.01
1749,0.7
1750,0.04
1751,0.05
1752,0.01
1753,0.39
1754,0.63
1755,0.42
1756,0.0
1757,0.27
1758,0.43
1759,0.0
1760,0.01
1761,0.38
1762,0.0
1763,0.01
1764,0.21
1765,0.53
1766,0.08
1767,0.18
1768,0.0
1769,0.95
1770,0.94
1771,0.0
1772,0.02
1773,0.92
1774,0.25
1775,0.3
1776,0.02
1777,0.32
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.1
1785,0.0
1786,0.0
1787,0.33
1788,0.0
1789,0.08
1790,0.07
1791,0.26
1792,0.0
1793,0.0
1794,0.54
1795,0.66
1796,0.27
1797,0.0
1798,0.05
1799,0.02
1800,0.04
1801,0.62
1802,0.5
1803,0.36
1804,0.09
1805,0.96
1806,0.04
1807,0.0
1808,0.58
1809,0.2
1810,0.1
1811,0.37
1812,0.01
1813,0.07
1814,0.23
1815,0.02
1816,0.54
1817,0.06
1818,0.17
1819,0.45
1820,0.2
1821,0.62
1822,0.28
1823,0.0
1824,0.02
1825,0.01
1826,0.7
1827,0.02
1828,0.01
1829,0.11
1830,0.83
1831,0.04
1832,0.26
1833,0.0
1834,0.0
1835,0.73
1836,0.15
1837,0.0
1838,0.02
1839,0.83
1840,0.82
1841,0.0
1842,0.0
1843,0.0
1844,0.45
1845,0.02
1846,0.0
1847,0.02
1848,0.06
1849,0.0
1850,0.03
1851,0.96
1852,0.57
1853,0.05
1854,0.35
1855,0.17
1856,0.83
1857,0.0
1858,0.0
1859,0.03
1860,0.0
1861,0.87
1862,0.0
1863,0.0
1864,0.0
1865,0.08
1866,0.8
1867,0.01
1868,0.01
1869,0.03
1870,0.16
1871,0.02
1872,0.64
1873,0.01
1874,0.0
1875,0.03
1876,0.01
1877,0.09
1878,0.0
1879,0.03
1880,0.21
1881,0.05
1882,0.05
1883,0.84
1884,0.13
1885,0.0
1886,0.16
1887,0.0
1888,0.07
1889,0.0
1890,0.6
1891,0.58
1892,0.07
1893,0.1
1894,0.39
1895,0.0
1896,0.39
1897,0.4
1898,0.34
1899,0.1
1900,0.05
1901,0.05
1902,0.01
1903,0.03
1904,0.06
1905,0.0
1906,0.55
1907,0.02
1908,0.95
1909,0.5
1910,0.0
1911,0.5
1912,0.01
1913,0.01
1914,0.56
1915,0.06
1916,0.27
1917,0.5
1918,0.03
1919,0.0
1920,0.72
1921,0.88
1922,0.0
1923,0.05
1924,0.16
1925,0.19
1926,0.95
1927,0.0
1928,0.16
1929,0.02
1930,0.69
1931,0.08
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.3
1938,0.91
1939,0.52
1940,0.23
1941,0.02
1942,0.59
1943,0.66
1944,0.39
1945,0.32
1946,0.0
1947,0.13
1948,0.24
1949,0.0
1950,0.0
1951,0.23
1952,0.97
1953,0.03
1954,0.3
1955,0.1
1956,0.77
1957,0.08
1958,0.04
1959,0.12
1960,0.26
1961,0.0
1962,0.69
1963,0.44
1964,0.58
1965,0.3
1966,0.53
1967,0.01
1968,0.0
1969,0.34
1970,0.03
1971,0.39
1972,0.0
1973,0.06
1974,0.18
1975,0.06
1976,0.0
1977,0.0
1978,0.25
1979,0.04
1980,0.05
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.88
1987,0.15
1988,0.16
1989,0.89
1990,0.09
1991,0.0
1992,0.1
1993,0.67
1994,0.64
1995,0.0
1996,0.0
1997,0.03
1998,0.0
1999,0.37
2000,0.07
2001,0.29
2002,0.12
2003,0.0
2004,0.0
2005,0.03
2006,0.76
2007,0.0
2008,0.59
2009,0.81
2010,0.03
2011,0.21
2012,0.31
2013,0.57
2014,0.0
2015,0.03
2016,0.94
2017,0.72
2018,0.73
2019,0.21
2020,0.0
2021,0.14
2022,0.96
2023,0.0
2024,0.53
2025,0.98
2026,0.22
2027,0.13
2028,0.0
2029,0.01
2030,0.0
2031,0.97
2032,0.02
2033,0.04
2034,0.32
2035,0.1
2036,0.27
2037,0.03
2038,0.01
2039,0.38
2040,0.03
2041,0.29
2042,0.04
2043,0.27
2044,0.0
2045,0.02
2046,0.0
2047,0.03
2048,0.63
2049,0.01
2050,0.0
2051,0.0
2052,0.0
2053,0.32
2054,0.0
2055,0.26
2056,0.0
2057,0.3
2058,0.0
2059,0.01
2060,0.01
2061,0.03
2062,0.35
2063,0.0
2064,0.0
2065,0.0
2066,0.07
2067,0.0
2068,0.16
2069,0.01
2070,0.01
2071,0.0
2072,0.01
2073,0.06
2074,0.0
2075,0.0
2076,0.02
2077,0.83
2078,0.54
2079,0.49
2080,0.7
2081,0.02
2082,0.0
2083,0.0
2084,0.27
2085,0.02
2086,0.01
2087,0.98
2088,0.12
2089,0.0
2090,0.99
2091,0.36
2092,0.23
2093,0.23
2094,0.19
2095,0.16
2096,0.53
2097,0.31
2098,0.0
2099,0.0
2100,0.79
2101,0.03
2102,0.55
2103,0.02
2104,0.0
2105,0.52
2106,0.0
2107,0.17
2108,0.07
2109,0.03
2110,0.52
2111,0.01
2112,0.0
2113,0.02
2114,0.0
2115,0.51
2116,0.02
2117,0.11
2118,0.0
2119,0.39
2120,0.09
2121,0.0
2122,0.19
2123,0.98
2124,0.0
2125,0.03
2126,0.12
2127,0.34
2128,0.81
2129,0.09
2130,0.15
2131,0.35
2132,0.0
2133,0.24
2134,0.0
2135,0.03
2136,0.0
2137,0.07
2138,0.0
2139,0.01
